Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes,Party,Precinct Name
1047,582,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,291,,2181007842
1179,713,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,359,,2181007843
671,337,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,198,,2181007844
792,307,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,154,,2181007845
949,236,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,149,,2181007846
575,86,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,48,,2181007847
617,241,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,116,,2181007848
658,38,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,31,,2181007849
637,420,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,206,,2181007850
851,444,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,238,,2181007851
1043,450,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,226,,2181007852
809,349,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,186,,2181007853
876,342,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,196,,2181307854
718,275,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,141,,2181307855
563,269,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,139,,2181307856
818,457,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,213,,2181307857
886,553,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,257,,2181307858
812,513,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,229,,2181307859
638,407,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,200,,2181307860
602,353,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,184,,2181307861
625,387,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,185,,2181307862
725,454,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,210,,2181307863
618,390,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,191,,2181307864
576,253,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,129,,2181307865
794,434,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,222,,2181307866
679,307,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,154,,2181307867
855,559,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,251,,2181307868
540,324,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,157,,2181307869
631,235,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,122,,2181307870
720,329,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,143,,2181307871
662,144,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,80,,2181307872
439,299,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,134,,2181307873
967,538,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,253,,2181307874
470,63,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,29,,2181307875
474,38,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,19,,2181307876
668,319,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,146,,2181307877
608,247,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,107,,2181307878
603,217,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,103,,2181307879
660,97,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,50,,2181307880
577,282,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,130,,2181307881
621,380,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,159,,2181307882
741,405,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,187,,2181307883
830,338,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,135,,2181307884
558,300,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,142,,2181307885
774,466,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,183,,2181307886
959,593,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,278,,2181307887
824,542,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,239,,2181307888
487,182,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,96,,2161307900
592,229,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,135,,2161307901
258,94,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,57,,2161307902
1701,724,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,353,,2181307903
480,200,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,99,,2181307904
264,118,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,62,,2181307905
552,248,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,125,,2181307906
895,386,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,206,,2181307908
529,240,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,129,,2181307909
737,333,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,175,,2181307910
869,399,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,207,,2181307911
1069,509,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,237,,2181107912
122,54,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,29,,2181107913
528,247,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,129,,2181307914
233,84,Boulder Valley School District RE-2  Director District G,Richard L. Garcia,42,,2181307915
66,19,Thompson School District R2-J  Board of Education  Director District A,Jeff Swanty,6,,2181107705
66,19,Thompson School District R2-J  Board of Education  Director District A,Aimie Randall,7,,2181107705
87,48,Thompson School District R2-J  Board of Education  Director District A,Jeff Swanty,21,,4181107707
87,48,Thompson School District R2-J  Board of Education  Director District A,Aimie Randall,16,,4181107707
66,19,Thompson School District R2-J  Board of Education  Director District C,Denise Montagu,11,,2181107705
66,19,Thompson School District R2-J  Board of Education  Director District C,Vance Hansen,2,,2181107705
87,48,Thompson School District R2-J  Board of Education  Director District C,Denise Montagu,28,,4181107707
87,48,Thompson School District R2-J  Board of Education  Director District C,Vance Hansen,9,,4181107707
66,19,Thompson School District R2-J  Board of Education  Director District D,Pam Howard,8,,2181107705
66,19,Thompson School District R2-J  Board of Education  Director District D,Tomi Grundvig,5,,2181107705
87,48,Thompson School District R2-J  Board of Education  Director District D,Pam Howard,31,,4181107707
87,48,Thompson School District R2-J  Board of Education  Director District D,Tomi Grundvig,6,,4181107707
66,19,Thompson School District R2-J  Board of Education  Director District G,David Levy,11,,2181107705
66,19,Thompson School District R2-J  Board of Education  Director District G,Bruce Finger,2,,2181107705
87,48,Thompson School District R2-J  Board of Education  Director District G,David Levy,23,,4181107707
87,48,Thompson School District R2-J  Board of Education  Director District G,Bruce Finger,14,,4181107707
1111,346,Proposition BB (STATUTORY),YES/FOR,252,,2163307100
1111,346,Proposition BB (STATUTORY),NO/AGAINST,94,,2163307100
1131,338,Proposition BB (STATUTORY),YES/FOR,272,,2163307101
1131,338,Proposition BB (STATUTORY),NO/AGAINST,64,,2163307101
932,147,Proposition BB (STATUTORY),YES/FOR,107,,2163307102
932,147,Proposition BB (STATUTORY),NO/AGAINST,40,,2163307102
1039,367,Proposition BB (STATUTORY),YES/FOR,277,,2163307103
1039,367,Proposition BB (STATUTORY),NO/AGAINST,88,,2163307103
981,321,Proposition BB (STATUTORY),YES/FOR,239,,2163307104
981,321,Proposition BB (STATUTORY),NO/AGAINST,80,,2163307104
398,96,Proposition BB (STATUTORY),YES/FOR,77,,2163307105
398,96,Proposition BB (STATUTORY),NO/AGAINST,19,,2163307105
895,319,Proposition BB (STATUTORY),YES/FOR,266,,2163307106
895,319,Proposition BB (STATUTORY),NO/AGAINST,52,,2163307106
565,150,Proposition BB (STATUTORY),YES/FOR,111,,2163307107
565,150,Proposition BB (STATUTORY),NO/AGAINST,39,,2163307107
582,299,Proposition BB (STATUTORY),YES/FOR,247,,2171207200
582,299,Proposition BB (STATUTORY),NO/AGAINST,50,,2171207200
637,327,Proposition BB (STATUTORY),YES/FOR,269,,2171207201
637,327,Proposition BB (STATUTORY),NO/AGAINST,55,,2171207201
1035,500,Proposition BB (STATUTORY),YES/FOR,385,,2171207202
1035,500,Proposition BB (STATUTORY),NO/AGAINST,113,,2171207202
954,412,Proposition BB (STATUTORY),YES/FOR,333,,2171207203
954,412,Proposition BB (STATUTORY),NO/AGAINST,76,,2171207203
948,382,Proposition BB (STATUTORY),YES/FOR,302,,2171207204
948,382,Proposition BB (STATUTORY),NO/AGAINST,77,,2171207204
911,400,Proposition BB (STATUTORY),YES/FOR,304,,2171207205
911,400,Proposition BB (STATUTORY),NO/AGAINST,87,,2171207205
518,334,Proposition BB (STATUTORY),YES/FOR,260,,2171207206
518,334,Proposition BB (STATUTORY),NO/AGAINST,64,,2171207206
891,481,Proposition BB (STATUTORY),YES/FOR,406,,2171207207
891,481,Proposition BB (STATUTORY),NO/AGAINST,70,,2171207207
1003,462,Proposition BB (STATUTORY),YES/FOR,385,,2171207208
1003,462,Proposition BB (STATUTORY),NO/AGAINST,73,,2171207208
575,291,Proposition BB (STATUTORY),YES/FOR,233,,2171207209
575,291,Proposition BB (STATUTORY),NO/AGAINST,58,,2171207209
861,386,Proposition BB (STATUTORY),YES/FOR,297,,2171207210
861,386,Proposition BB (STATUTORY),NO/AGAINST,85,,2171207210
1041,460,Proposition BB (STATUTORY),YES/FOR,348,,2171207211
1041,460,Proposition BB (STATUTORY),NO/AGAINST,110,,2171207211
948,443,Proposition BB (STATUTORY),YES/FOR,348,,2171207212
948,443,Proposition BB (STATUTORY),NO/AGAINST,92,,2171207212
1749,788,Proposition BB (STATUTORY),YES/FOR,616,,2171207213
1749,788,Proposition BB (STATUTORY),NO/AGAINST,163,,2171207213
1184,563,Proposition BB (STATUTORY),YES/FOR,445,,2171207214
1184,563,Proposition BB (STATUTORY),NO/AGAINST,115,,2171207214
1106,479,Proposition BB (STATUTORY),YES/FOR,363,,2171207300
1106,479,Proposition BB (STATUTORY),NO/AGAINST,112,,2171207300
1548,558,Proposition BB (STATUTORY),YES/FOR,438,,2171207301
1548,558,Proposition BB (STATUTORY),NO/AGAINST,115,,2171207301
994,412,Proposition BB (STATUTORY),YES/FOR,303,,2171207302
994,412,Proposition BB (STATUTORY),NO/AGAINST,108,,2171207302
793,278,Proposition BB (STATUTORY),YES/FOR,205,,2171207303
793,278,Proposition BB (STATUTORY),NO/AGAINST,70,,2171207303
838,395,Proposition BB (STATUTORY),YES/FOR,313,,2171207304
838,395,Proposition BB (STATUTORY),NO/AGAINST,80,,2171207304
1020,383,Proposition BB (STATUTORY),YES/FOR,312,,2171207305
1020,383,Proposition BB (STATUTORY),NO/AGAINST,67,,2171207305
1026,438,Proposition BB (STATUTORY),YES/FOR,322,,2171207306
1026,438,Proposition BB (STATUTORY),NO/AGAINST,110,,2171207306
841,281,Proposition BB (STATUTORY),YES/FOR,190,,2171207307
841,281,Proposition BB (STATUTORY),NO/AGAINST,86,,2171207307
827,381,Proposition BB (STATUTORY),YES/FOR,259,,2171207308
827,381,Proposition BB (STATUTORY),NO/AGAINST,119,,2171207308
1067,530,Proposition BB (STATUTORY),YES/FOR,429,,2171207309
1067,530,Proposition BB (STATUTORY),NO/AGAINST,96,,2171207309
1216,540,Proposition BB (STATUTORY),YES/FOR,434,,2171207310
1216,540,Proposition BB (STATUTORY),NO/AGAINST,102,,2171207310
772,337,Proposition BB (STATUTORY),YES/FOR,262,,2171207311
772,337,Proposition BB (STATUTORY),NO/AGAINST,74,,2171207311
905,446,Proposition BB (STATUTORY),YES/FOR,344,,2171207312
905,446,Proposition BB (STATUTORY),NO/AGAINST,95,,2171207312
1223,554,Proposition BB (STATUTORY),YES/FOR,467,,2171207313
1223,554,Proposition BB (STATUTORY),NO/AGAINST,83,,2171207313
1093,477,Proposition BB (STATUTORY),YES/FOR,403,,2171207314
1093,477,Proposition BB (STATUTORY),NO/AGAINST,70,,2171207314
727,274,Proposition BB (STATUTORY),YES/FOR,208,,2171207315
727,274,Proposition BB (STATUTORY),NO/AGAINST,63,,2171207315
1111,505,Proposition BB (STATUTORY),YES/FOR,403,,2171207316
1111,505,Proposition BB (STATUTORY),NO/AGAINST,99,,2171207316
114,60,Proposition BB (STATUTORY),YES/FOR,34,,2173307400
