Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Total Votes
2171907405,1223.0,750,Proposition II (Statutory),No,190
2171907405,1223.0,750,Boulder County Ballot Issue 1A,Yes,524
2171907405,1223.0,750,Boulder County Ballot Issue 1A,No,211
2171907405,1223.0,750,Boulder County Ballot Issue 1B,Yes,460
2171907405,1223.0,750,Boulder County Ballot Issue 1B,No,277
2171907405,1223.0,456,Town of Erie Ballot Question 3A,Yes,261
2171907405,1223.0,456,Town of Erie Ballot Question 3A,No,140
2171907405,1223.0,456,Town of Erie Ballot Question 3B,Yes,246
2171907405,1223.0,456,Town of Erie Ballot Question 3B,No,175
2171907406,1677.0,875,Proposition HH (Statutory),Yes,435
2171907406,1677.0,875,Proposition HH (Statutory),No,436
2171907406,1677.0,875,Proposition II (Statutory),Yes,630
2171907406,1677.0,875,Proposition II (Statutory),No,233
2171907406,1677.0,875,Boulder County Ballot Issue 1A,Yes,636
2171907406,1677.0,875,Boulder County Ballot Issue 1A,No,229
2171907406,1677.0,875,Boulder County Ballot Issue 1B,Yes,525
2171907406,1677.0,875,Boulder County Ballot Issue 1B,No,333
2171907406,1677.0,858,Town of Erie Ballot Question 3A,Yes,481
2171907406,1677.0,858,Town of Erie Ballot Question 3A,No,332
2171907406,1677.0,858,Town of Erie Ballot Question 3B,Yes,451
2171907406,1677.0,858,Town of Erie Ballot Question 3B,No,380
2171907407,480.0,109,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,33
2171907407,480.0,109,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,28
2171907407,480.0,109,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,7
2171907407,480.0,109,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,39
2171907407,480.0,109,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,19
2171907407,480.0,109,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,19
2171907407,480.0,109,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,40
2171907407,480.0,109,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,9
2171907407,480.0,109,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,18
2171907407,480.0,109,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,35
2171907407,480.0,263,Proposition HH (Statutory),Yes,114
2171907407,480.0,263,Proposition HH (Statutory),No,148
2171907407,480.0,263,Proposition II (Statutory),Yes,175
2171907407,480.0,263,Proposition II (Statutory),No,88
2171907407,480.0,263,Boulder County Ballot Issue 1A,Yes,150
2171907407,480.0,263,Boulder County Ballot Issue 1A,No,112
2171907407,480.0,263,Boulder County Ballot Issue 1B,Yes,143
2171907407,480.0,263,Boulder County Ballot Issue 1B,No,120
2171907408,637.0,80,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,38
2171907408,637.0,80,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,17
2171907408,637.0,80,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,6
2171907408,637.0,80,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,37
2171907408,637.0,80,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,15
2171907408,637.0,80,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,22
2171907408,637.0,80,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,32
2171907408,637.0,80,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,15
2171907408,637.0,80,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,16
2171907408,637.0,80,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,27
2171907408,637.0,342,Proposition HH (Statutory),Yes,130
2171907408,637.0,342,Proposition HH (Statutory),No,209
2171907408,637.0,342,Proposition II (Statutory),Yes,228
2171907408,637.0,342,Proposition II (Statutory),No,110
2171907408,637.0,342,Boulder County Ballot Issue 1A,Yes,214
2171907408,637.0,342,Boulder County Ballot Issue 1A,No,127
2171907408,637.0,342,Boulder County Ballot Issue 1B,Yes,168
2171907408,637.0,342,Boulder County Ballot Issue 1B,No,171
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,319
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,169
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,61
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,265
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,161
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,161
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,338
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,93
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,152
2181207500,1219.0,722,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,241
2181207500,1219.0,722,Proposition HH (Statutory),Yes,401
2181207500,1219.0,722,Proposition HH (Statutory),No,313
2181207500,1219.0,722,Proposition II (Statutory),Yes,567
2181207500,1219.0,722,Proposition II (Statutory),No,146
2181207500,1219.0,722,Boulder County Ballot Issue 1A,Yes,560
2181207500,1219.0,722,Boulder County Ballot Issue 1A,No,154
2181207500,1219.0,722,Boulder County Ballot Issue 1B,Yes,464
2181207500,1219.0,722,Boulder County Ballot Issue 1B,No,242
2181207501,952.0,560,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,273
2181207501,952.0,560,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,124
2181207501,952.0,560,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,41
2181207501,952.0,560,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,242
2181207501,952.0,560,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,124
2181207501,952.0,560,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,127
2181207501,952.0,560,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,274
2181207501,952.0,560,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,62
2181207501,952.0,560,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,108
2181207501,952.0,560,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,223
2181207501,952.0,560,Proposition HH (Statutory),Yes,337
2181207501,952.0,560,Proposition HH (Statutory),No,217
2181207501,952.0,560,Proposition II (Statutory),Yes,461
2181207501,952.0,560,Proposition II (Statutory),No,93
2181207501,952.0,560,Boulder County Ballot Issue 1A,Yes,444
2181207501,952.0,560,Boulder County Ballot Issue 1A,No,109
2181207501,952.0,560,Boulder County Ballot Issue 1B,Yes,362
2181207501,952.0,560,Boulder County Ballot Issue 1B,No,186
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,375
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,237
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,60
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,333
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,218
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,191
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,420
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,115
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,167
2181207502,1466.0,870,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,329
2181207502,1466.0,870,Proposition HH (Statutory),Yes,479
2181207502,1466.0,870,Proposition HH (Statutory),No,380
2181207502,1466.0,870,Proposition II (Statutory),Yes,686
2181207502,1466.0,870,Proposition II (Statutory),No,177
2181207502,1466.0,870,Boulder County Ballot Issue 1A,Yes,639
2181207502,1466.0,870,Boulder County Ballot Issue 1A,No,218
2181207502,1466.0,870,Boulder County Ballot Issue 1B,Yes,554
2181207502,1466.0,870,Boulder County Ballot Issue 1B,No,299
2181207503,593.0,0,City of Boulder Council Candidates,Terri Brncic,0
2181207503,593.0,0,City of Boulder Council Candidates,Jenny Robins,0
2181207503,593.0,0,City of Boulder Council Candidates,Aaron Gabriel Neyer,0
2181207503,593.0,0,City of Boulder Council Candidates,Jacques Decalo,0
2181207503,593.0,0,City of Boulder Council Candidates,Silas Atkins,0
2181207503,593.0,0,City of Boulder Council Candidates,Waylon Lewis,0
2181207503,593.0,0,City of Boulder Council Candidates,Ryan Schuchard,0
2181207503,593.0,0,City of Boulder Council Candidates,Tara Winer,0
2181207503,593.0,0,City of Boulder Council Candidates,Tina Marquis,0
2181207503,593.0,0,City of Boulder Council Candidates,Taishya Adams,0
2181207503,593.0,239,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,99
2181207503,593.0,239,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,72
2181207503,593.0,239,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,17
2181207503,593.0,239,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,81
2181207503,593.0,239,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,73
2181207503,593.0,239,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,65
2181207503,593.0,239,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,110
2181207503,593.0,239,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,33
2181207503,593.0,239,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,51
2181207503,593.0,239,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,84
2181207503,593.0,239,Proposition HH (Statutory),Yes,151
2181207503,593.0,239,Proposition HH (Statutory),No,88
2181207503,593.0,239,Proposition II (Statutory),Yes,187
2181207503,593.0,239,Proposition II (Statutory),No,50
2181207503,593.0,239,Boulder County Ballot Issue 1A,Yes,183
2181207503,593.0,239,Boulder County Ballot Issue 1A,No,54
2181207503,593.0,239,Boulder County Ballot Issue 1B,Yes,147
2181207503,593.0,239,Boulder County Ballot Issue 1B,No,88
2181207503,593.0,0,City of Boulder Ballot Issue 2A,Yes,0
2181207503,593.0,0,City of Boulder Ballot Issue 2A,No,0
2181207503,593.0,0,City of Boulder Ballot Question 2B,Yes,0
2181207503,593.0,0,City of Boulder Ballot Question 2B,No,0
2181207503,593.0,0,City of Boulder Ballot Question 302,Yes,0
2181207503,593.0,0,City of Boulder Ballot Question 302,No,0
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,524
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,392
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,98
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,563
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,272
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,390
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,535
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,125
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,250
2181207504,2414.0,1230,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,550
2181207504,2414.0,1230,Proposition HH (Statutory),Yes,795
2181207504,2414.0,1230,Proposition HH (Statutory),No,419
2181207504,2414.0,1230,Proposition II (Statutory),Yes,1085
2181207504,2414.0,1230,Proposition II (Statutory),No,137
2181207504,2414.0,1230,Boulder County Ballot Issue 1A,Yes,1076
2181207504,2414.0,1230,Boulder County Ballot Issue 1A,No,144
2181207504,2414.0,1230,Boulder County Ballot Issue 1B,Yes,944
2181207504,2414.0,1230,Boulder County Ballot Issue 1B,No,270
2181207505,937.0,583,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,283
2181207505,937.0,583,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,114
2181207505,937.0,583,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,49
2181207505,937.0,583,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,216
2181207505,937.0,583,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,136
2181207505,937.0,583,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,114
2181207505,937.0,583,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,340
2181207505,937.0,583,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,81
2181207505,937.0,583,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,126
2181207505,937.0,583,Boulder Valley School District RE-2 Director District G (4 Years),Jorge Chávez,192
2181207505,937.0,583,Proposition HH (Statutory),Yes,335
2181207505,937.0,583,Proposition HH (Statutory),No,239
2181207505,937.0,583,Proposition II (Statutory),Yes,476
2181207505,937.0,583,Proposition II (Statutory),No,101
2181207505,937.0,583,Boulder County Ballot Issue 1A,Yes,451
2181207505,937.0,583,Boulder County Ballot Issue 1A,No,130
2181207505,937.0,583,Boulder County Ballot Issue 1B,Yes,354
2181207505,937.0,583,Boulder County Ballot Issue 1B,No,221
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District A (4 Years),Jason Unger,346
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District A (4 Years),Neil Fishman,278
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District C (4 Years),Andrew Steffl,66
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District C (4 Years),Alex Medler,410
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District C (4 Years),Cynthia Nevison,160
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District D (4 Years),Andrew Brandt,260
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District D (4 Years),Lalenia Quinlan Aweida,373
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District G (4 Years),Anil Kiran Pesaramelli,70
2181207506,1468.0,871,Boulder Valley School District RE-2 Director District G (4 Years),Stuart Lord,149
